,calcium-dependent-antibiotic|26|26_1|216817,calcium-dependent-antibiotic|26|26_2|216821,calcium-dependent-antibiotic|26|26_3|300442,calcium-dependent-antibiotic|26|26_4|311079,polyketide|215|215_1|216817,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_1|216817,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_2|216821,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_3|300442,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_4|311079,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_5|216817,3PGA_AMINOACIDS|6|Cysteine_synthase_1|216817,3PGA_AMINOACIDS|6|Cysteine_synthase_2|216821,3PGA_AMINOACIDS|6|Cysteine_synthase_3|300442,3PGA_AMINOACIDS|6|Cysteine_synthase_4|311079,3PGA_AMINOACIDS|6|Cysteine_synthase_5|216817,3PGA_AMINOACIDS|6|Cysteine_synthase_6|216821,3PGA_AMINOACIDS|6|Cysteine_synthase_7|300442,3PGA_AMINOACIDS|6|Cysteine_synthase_8|311079,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_2|216821,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_3|216817,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_4|300442,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_5|311079,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_6|300442,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_7|311079,ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_2|300442,ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_3|216821,ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_4|311079,ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|216821,ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_3|300442,ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_4|311079,ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_2|216821,ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_3|311079,ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_1|216821,ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_2|300442,ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_3|311079,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_2|311079,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_3|300442,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_4|311079,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_6|300442,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_7|216817,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_8|216821,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_9|300442,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_10|311079,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_11|216821,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_12|300442,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_13|216817,ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_2|216821,ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_3|300442,ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_4|311079,ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_2|300442,ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_3|311079,ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_4|216821,ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_2|216821,ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_3|300442,ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_4|311079,ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_2|300442,ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|311079,ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_1|216817,ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|300442,ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_3|311079,ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_4|216821,E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_1|216817,E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_2|300442,E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_3|311079,E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_1|216817,E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_2|216821,E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_3|300442,E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_4|311079,E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_1|216817,E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_2|216821,E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_3|300442,E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_4|311079,E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_1|216821,E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_2|300442,E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_3|311079,E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_1|216817,E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_2|216821,E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_3|300442,E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_4|311079,E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|216817,E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_2|216821,E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|300442,E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_4|311079,E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|216821,Glycolysis|10|Pyruvate_kinase_1|216817,Glycolysis|10|Pyruvate_kinase_2|216821,Glycolysis|10|Pyruvate_kinase_3|300442,Glycolysis|10|Pyruvate_kinase_4|311079,Glycolysis|7|phosphoglycerate_kinase_1|216821,Glycolysis|7|phosphoglycerate_kinase_2|216817,Glycolysis|7|phosphoglycerate_kinase_3|300442,Glycolysis|7|phosphoglycerate_kinase_4|311079,Glycolysis|9|enolase_1|216817,Glycolysis|9|enolase_2|216821,Glycolysis|9|enolase_3|300442,Glycolysis|9|enolase_4|311079,OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_1|216817,OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_2|300442,OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_3|311079,OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_4|216821,OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_1|216817,OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|216821,OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_3|300442,OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_4|311079,OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|216817,OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_2|300442,OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_3|216817,OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_4|216821,OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_5|300442,OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|216817,OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|216821,OXALACETATE_AMINOACIDS|7|Threonine_synthase_2|300442,OXALACETATE_AMINOACIDS|7|Threonine_synthase_3|311079,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|216821,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_2|300442,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_3|311079,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821,PYR_THR_AA|10|3isopropylmalate_dehydrogenase_1|216821,PYR_THR_AA|10|3isopropylmalate_dehydrogenase_2|311079,PYR_THR_AA|10|3isopropylmalate_dehydrogenase_3|216817,PYR_THR_AA|10|3isopropylmalate_dehydrogenase_4|300442,PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|216817,PYR_THR_AA|3|Acetolactate_synthase_large_subunit_2|311079,PYR_THR_AA|3|Acetolactate_synthase_large_subunit_3|216821,PYR_THR_AA|3|Acetolactate_synthase_large_subunit|3|300442,PYR_THR_AA|4|Ketoacid_reductoisomerase_1|216817,PYR_THR_AA|4|Ketoacid_reductoisomerase_2|216821,PYR_THR_AA|4|Ketoacid_reductoisomerase_3|300442,PYR_THR_AA|4|Ketoacid_reductoisomerase_4|311079,PYR_THR_AA|5|Dihydroxiacid_dehydratase_1|216817,PYR_THR_AA|5|Dihydroxiacid_dehydratase_2|216821,PYR_THR_AA|5|Dihydroxiacid_dehydratase_3|300442,PYR_THR_AA|5|Dihydroxiacid_dehydratase_4|311079,PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_1|216817,PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_2|300442,PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_3|311079,PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_4|216821,R5P_AMINOACIDS|10|histidinol_dehydrogenase_1|216817,R5P_AMINOACIDS|10|histidinol_dehydrogenase_2|216821,R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442,R5P_AMINOACIDS|10|histidinol_dehydrogenase_4|311079,R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_1|216821,R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_1|216817,R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|300442,R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_3|311079,R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_4|216821,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_1|216817,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_2|216821,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_3|300442,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_4|311079,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_5|216817,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_6|216821,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_7|300442,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_8|311079,R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_1|216817,R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_2|216821,R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_3|300442,R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_4|311079,TCA|11|fumarate_reductase_ironsulfur_subunit_1|216817,TCA|11|fumarate_reductase_ironsulfur_subunit_2|216821,TCA|11|fumarate_reductase_ironsulfur_subunit_3|300442,TCA|11|fumarate_reductase_ironsulfur_subunit_4|311079,TCA|12|fumarate_hydratase_1|216817,TCA|12|fumarate_hydratase_2|216821,TCA|12|fumarate_hydratase_3|300442,TCA|12|fumarate_hydratase_4|311079,TCA|12|fumarate_hydratase_5|216817,TCA|12|fumarate_hydratase_6|216821,TCA|12|fumarate_hydratase_7|300442,TCA|12|fumarate_hydratase_8|311079,TCA|12|fumarate_hydratase_9|300442,TCA|1|Citrate_synthase_1|216817,TCA|1|Citrate_synthase_2|216821,TCA|1|Citrate_synthase_3|300442,TCA|1|Citrate_synthase_4|311079
273874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273783,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
216894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
